step,event,birth_index,birth_type,death_index,death_type,mutants_before,mutants_after,N
0,12A:1A,12,A,1,A,13,13,20
1,6A:13B,6,A,13,B,13,14,20
2,19B:13A,19,B,13,A,14,13,20
3,8A:12A,8,A,12,A,13,13,20
4,5A:12A,5,A,12,A,13,13,20
5,1A:15B,1,A,15,B,13,14,20
6,14B:18B,14,B,18,B,14,14,20
7,11A:7A,11,A,7,A,14,14,20
8,2A:2A,2,A,2,A,14,14,20
9,14B:1A,14,B,1,A,14,13,20
10,5A:10A,5,A,10,A,13,13,20
11,4A:3A,4,A,3,A,13,13,20
12,1B:5A,1,B,5,A,13,12,20
13,16B:5B,16,B,5,B,12,12,20
14,12A:17B,12,A,17,B,12,13,20
15,18B:2A,18,B,2,A,13,12,20
16,6A:19B,6,A,19,B,12,13,20
17,17A:0A,17,A,0,A,13,13,20
18,8A:5B,8,A,5,B,13,14,20
19,11A:13B,11,A,13,B,14,15,20
20,3A:3A,3,A,3,A,15,15,20
21,6A:6A,6,A,6,A,15,15,20
22,8A:17A,8,A,17,A,15,15,20
23,13A:17A,13,A,17,A,15,15,20
24,5A:9A,5,A,9,A,15,15,20
25,6A:3A,6,A,3,A,15,15,20
26,0A:18B,0,A,18,B,15,16,20
27,10A:15A,10,A,15,A,16,16,20
28,3A:11A,3,A,11,A,16,16,20
29,0A:2B,0,A,2,B,16,17,20
30,5A:19A,5,A,19,A,17,17,20
31,9A:3A,9,A,3,A,17,17,20
32,0A:5A,0,A,5,A,17,17,20
33,12A:2A,12,A,2,A,17,17,20
34,9A:3A,9,A,3,A,17,17,20
35,6A:12A,6,A,12,A,17,17,20
36,9A:8A,9,A,8,A,17,17,20
37,2A:17A,2,A,17,A,17,17,20
38,7A:11A,7,A,11,A,17,17,20
39,17A:11A,17,A,11,A,17,17,20
40,3A:1B,3,A,1,B,17,18,20
41,5A:14B,5,A,14,B,18,19,20
42,5A:8A,5,A,8,A,19,19,20
43,11A:4A,11,A,4,A,19,19,20
44,14A:3A,14,A,3,A,19,19,20
45,1A:11A,1,A,11,A,19,19,20
46,15A:13A,15,A,13,A,19,19,20
47,19A:18A,19,A,18,A,19,19,20
48,4A:1A,4,A,1,A,19,19,20
49,16B:16B,16,B,16,B,19,19,20
50,8A:17A,8,A,17,A,19,19,20
51,13A:15A,13,A,15,A,19,19,20
52,11A:7A,11,A,7,A,19,19,20
53,9A:2A,9,A,2,A,19,19,20
54,7A:1A,7,A,1,A,19,19,20
55,9A:16B,9,A,16,B,19,20,20
